filename	eluate 1	eluate 2	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-37_210625090427.xml	Not found	58.940044	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-38_210625090431.xml	Not found	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-39_210625150945.xml	54.592525	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-40_210625090448.xml	Not found	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-41_210625090453.xml	Not found	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-42_210625090456.xml	Not found	20.956371	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-43_210625090500.xml	Not found	8.693036	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-44_210625090504.xml	Not found	10.381884	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-45_210625090508.xml	Not found	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-46_210625090515.xml	Not found	22.220442	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-47_210625090520.xml	44.452579	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-48_210625090524.xml	2.038396	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-49_210625090533.xml	376.0867	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-50_210625090539.xml	Not found	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-51_210625090544.xml	Not found	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-52_210625090548.xml	99.354736	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-53_210625090552.xml	Not found	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-54_210625090557.xml	Not found	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-55_210625090618.xml	Not found	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-56_210625090627.xml	Not found	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-57_210625090631.xml	249.411636	6.15815	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-58_210625090638.xml	165.919434	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-59_210625090641.xml	Not found	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-60_210625090654.xml	149.46051	7.132805	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-61_210625090656.xml	Not found	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-62_210625090700.xml	103.391342	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-63_210625090704.xml	93.371674	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-64_210625090709.xml	Not found	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-65_210625090712.xml	131.857361	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-66_210625090716.xml	273.781464	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-67_210625090722.xml	Not found	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-68_210625090726.xml	Not found	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-69_210625090730.xml	425.150391	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-70_210625090733.xml	373.003998	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-71_210625090737.xml	Not found	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-72_210625090744.xml	246.954208	4.315296	
