filename	eluate 1	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-73_210625150805.xml	132.4245	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-74_210625150808.xml	8.454828	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-75_210625150812.xml	96.811104	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-76_210625150817.xml	350.315552	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-77_210625150820.xml	477.237335	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-78_210625150823.xml	395.187653	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-79_210625150827.xml	165.394958	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-80_210625150831.xml	330.623779	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-81_210625150834.xml	125.352524	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-82_210625150837.xml	409.462433	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-83_210625150841.xml	237.495712	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-84_210625150848.xml	364.988403	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-85_210625150851.xml	389.662415	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-86_210625150855.xml	219.973602	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-87_210625150858.xml	177.01355	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-88_210625150902.xml	191.349442	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-89_210625150905.xml	157.044205	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-90_210625150911.xml	168.134918	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-91_210625150914.xml	205.444122	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-92_210625150917.xml	342.976013	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-93_210625150920.xml	171.720688	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-94_210625150925.xml	172.190216	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-95_210625150929.xml	157.824158	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-96_210625150932.xml	417.156799	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-25_210625090321.xml	2.922624	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-26_210625090326.xml	2.460891	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-27_210625090331.xml	2.267763	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-28_210625090336.xml	132.953262	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-29_210625090340.xml	3.810586	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-30_210625090345.xml	164.40593	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-31_210625090351.xml	3.786917	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-32_210625090359.xml	155.607407	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-33_210625090407.xml	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-34_210625090411.xml	28.705711	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-35_210625090419.xml	51.768528	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-36_210625090423.xml	46.149277	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-37_210625090427.xml	4.87909	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-38_210625090431.xml	1.8544	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-39_210625150945.xml	Not found	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-40_210625090448.xml	1.116421	
C:/Users/jwb1j/OneDrive/Desktop/MLM01067/MLM01067/6890_CTC_System_MLM-01-067-41_210625090453.xml	3.094276	
